"","site_id","egforest","decforest","mixforest","woodland","lowshrub","tallshrub","openshrub","tundra","tussock","sparseveg","fen","bog","littoral","barren","water","site_id","raw_elev"
"243","COUN_1_3_6",0,0.00163265306122449,0,0,0,0.669387755102041,0,0.264489795918367,0.0522448979591837,0.00571428571428571,0,0,0,0.00653061224489796,0,"COUN_1_3_6",228.025741577148
"244","COUN_1_3_3",0,0,0,0,0.0253061224489796,0.562448979591837,0,0.248163265306122,0.155918367346939,0.0073469387755102,0,0,0,0.000816326530612245,0,"COUN_1_3_3",175.461975097656
"245","COUN_4_19_1",0.0106122448979592,0,0,0.0106122448979592,0.0179591836734694,0.297142857142857,0.0448979591836735,0.441632653061225,0.00408163265306122,0.0530612244897959,0.12,0,0,0,0,"COUN_4_19_1",65.9262542724609
"246","COUN_4_19_4",0,0.00244897959183673,0,0,0.0579591836734694,0.130612244897959,0,0.746122448979592,0.0285714285714286,0.0163265306122449,0,0,0,0.0179591836734694,0,"COUN_4_19_4",111.88542175293
"247","COUN_4_19_5",0.00489795918367347,0,0.00489795918367347,0.00408163265306122,0.073469387755102,0.427755102040816,0.00163265306122449,0.453061224489796,0.00571428571428571,0.00979591836734694,0.0146938775510204,0,0,0,0,"COUN_4_19_5",62.7938842773438
"248","COUN_4_19_8",0.00489795918367347,0,0.00489795918367347,0.00408163265306122,0.073469387755102,0.427755102040816,0.00163265306122449,0.453061224489796,0.00571428571428571,0.00979591836734694,0.0146938775510204,0,0,0,0,"COUN_4_19_8",62.7938842773438
"249","COUN_4_19_13",0,0.0204081632653061,0,0,0.00816326530612245,0.264489795918367,0,0.64734693877551,0,0.0302040816326531,0,0,0,0.0293877551020408,0,"COUN_4_19_13",172.67546081543
"250","COUN_4_19_16",0,0,0,0,0.0318367346938776,0.00408163265306122,0,0.820408163265306,0.00897959183673469,0.131428571428571,0,0,0,0.00326530612244898,0,"COUN_4_19_16",303.706390380859
"251","COUN_4_19_9",0,0.00897959183673469,0,0,0.00163265306122449,0.296326530612245,0,0.693061224489796,0,0,0,0,0,0,0,"COUN_4_19_9",141.813323974609
"252","COUN_4_19_6",0,0.00163265306122449,0.0130612244897959,0.0073469387755102,0.0302040816326531,0.435102040816327,0,0.459591836734694,0,0.04,0.00163265306122449,0,0,0.0114285714285714,0,"COUN_4_19_6",87.4507675170898
"253","COUN_4_19_2",0,0,0,0,0.0130612244897959,0.146938775510204,0,0.81469387755102,0.0253061224489796,0,0,0,0,0,0,"COUN_4_19_2",120.171096801758
"254","TELL_2_18_29",0,0,0,0,0.0359183673469388,0.0146938775510204,0,0.90530612244898,0,0.0171428571428571,0,0,0,0.0269387755102041,0,"TELL_2_18_29",130.194580078125
"255","TELL_2_18_24",0,0,0,0.00489795918367347,0.0326530612244898,0.0759183673469388,0.00163265306122449,0.667755102040816,0.00163265306122449,0.0155102040816327,0.0171428571428571,0,0,0.182857142857143,0,"TELL_2_18_24",162.395309448242
"256","TELL_2_18_20",0,0,0.00163265306122449,0.0073469387755102,0.0408163265306122,0.0220408163265306,0.0073469387755102,0.28,0.0106122448979592,0.330612244897959,0.00979591836734694,0,0,0.289795918367347,0,"TELL_2_18_20",255.329376220703
"257","TELL_2_18_16",0,0,0,0.00408163265306122,0.0106122448979592,0.0661224489795918,0.00979591836734694,0.20734693877551,0.00408163265306122,0.395918367346939,0.000816326530612245,0,0,0.301224489795918,0,"TELL_2_18_16",370.393707275391
"258","TELL_2_18_8",0,0,0,0,0.036734693877551,0,0,0.23265306122449,0.0204081632653061,0.547755102040816,0,0,0,0.162448979591837,0,"TELL_2_18_8",418.692596435547
"259","TELL_2_18_12",0,0,0,0.00408163265306122,0.0106122448979592,0.0661224489795918,0.00979591836734694,0.20734693877551,0.00408163265306122,0.395918367346939,0.000816326530612245,0,0,0.301224489795918,0,"TELL_2_18_12",370.393707275391
"260","TELL_2_18_15",0,0,0,0,0.0138775510204082,0.0555102040816327,0.0204081632653061,0.35265306122449,0.04,0.413877551020408,0.00489795918367347,0,0,0.0987755102040816,0,"TELL_2_18_15",265.076385498047
"261","TELL_2_18_19",0.00571428571428571,0,0.0146938775510204,0.00571428571428571,0.0318367346938776,0.111020408163265,0.0106122448979592,0.638367346938776,0.0889795918367347,0.0595918367346939,0.00897959183673469,0,0,0.0244897959183673,0,"TELL_2_18_19",199.703475952148
"262","TELL_2_18_23",0,0.000816326530612245,0,0,0.0383673469387755,0.124897959183673,0.00244897959183673,0.624489795918367,0.0563265306122449,0.0677551020408163,0.00489795918367347,0,0,0.08,0,"TELL_2_18_23",155.229232788086
"263","TELL_2_18_28",0.00653061224489796,0,0,0.0146938775510204,0.0653061224489796,0.17469387755102,0.0146938775510204,0.610612244897959,0.0636734693877551,0.0146938775510204,0.0220408163265306,0,0.00326530612244898,0.00571428571428571,0.00408163265306122,"TELL_2_18_28",110.001106262207
"264","KOUG_5_17_5",0.033469387755102,0,0.0155102040816327,0.00163265306122449,0.0204081632653061,0.270204081632653,0.0114285714285714,0.430204081632653,0.0979591836734694,0.0106122448979592,0.0351020408163265,0,0.036734693877551,0.0106122448979592,0.0261224489795918,"KOUG_5_17_5",13.8563966751099
"265","KOUG_5_17_7",0.033469387755102,0,0.0155102040816327,0.00163265306122449,0.0204081632653061,0.270204081632653,0.0114285714285714,0.430204081632653,0.0979591836734694,0.0106122448979592,0.0351020408163265,0,0.036734693877551,0.0106122448979592,0.0261224489795918,"KOUG_5_17_7",13.8563966751099
"266","KOUG_5_17_4",0.0269387755102041,0,0.00979591836734694,0.00408163265306122,0.0253061224489796,0.14530612244898,0.0146938775510204,0.67265306122449,0.043265306122449,0.00163265306122449,0.0489795918367347,0,0.00326530612244898,0.00163265306122449,0.00244897959183673,"KOUG_5_17_4",14.494065284729
"267","KOUG_5_17_1",0.0269387755102041,0,0.00979591836734694,0.00408163265306122,0.0253061224489796,0.14530612244898,0.0146938775510204,0.67265306122449,0.043265306122449,0.00163265306122449,0.0489795918367347,0,0.00326530612244898,0.00163265306122449,0.00244897959183673,"KOUG_5_17_1",14.494065284729
"268","KOUG_5_17_3",0.00816326530612245,0,0,0,0.0530612244897959,0.0555102040816327,0.000816326530612245,0.822040816326531,0.04,0.00489795918367347,0.00489795918367347,0,0.00326530612244898,0.0073469387755102,0,"KOUG_5_17_3",20.4056034088135
"269","KOUG_5_17_6",0,0,0,0,0.0489795918367347,0,0,0.942857142857143,0.00816326530612245,0,0,0,0,0,0,"KOUG_5_17_6",32.1026573181152
"270","KOUG_5_17_8",0,0,0.00326530612244898,0,0.0473469387755102,0.0326530612244898,0,0.855510204081633,0.0538775510204082,0.00408163265306122,0.00326530612244898,0,0,0,0,"KOUG_5_17_8",24.0801849365234
"271","KOUG_5_17_11",0,0,0,0,0.0661224489795918,0.0440816326530612,0.00163265306122449,0.871020408163265,0.00816326530612245,0.00326530612244898,0.00571428571428571,0,0,0,0,"KOUG_5_17_11",41.3322982788086
"272","KOUG_5_17_14",0,0,0,0,0.0416326530612245,0.126530612244898,0,0.795918367346939,0.0277551020408163,0.00489795918367347,0.00326530612244898,0,0,0,0,"KOUG_5_17_14",43.6969947814941
"273","KOUG_5_17_9",0.0391836734693878,0,0.00653061224489796,0.00163265306122449,0.0228571428571429,0.151836734693878,0.0163265306122449,0.634285714285714,0.0179591836734694,0.00816326530612245,0.046530612244898,0,0.0171428571428571,0.00571428571428571,0.0318367346938776,"KOUG_5_17_9",17.1328029632568
"274","TELL_1_3_13",0,0,0,0,0.00163265306122449,0.0742857142857143,0,0.916734693877551,0.0073469387755102,0,0,0,0,0,0,"TELL_1_3_13",240.409683227539
"275","TELL_1_3_17",0,0.00979591836734694,0,0,0.0106122448979592,0.208979591836735,0.00326530612244898,0.736326530612245,0.0310204081632653,0,0,0,0,0,0,"TELL_1_3_17",187.059707641602
"276","TELL_1_3_21",0,0.00163265306122449,0,0,0.0236734693877551,0.153469387755102,0.00489795918367347,0.697142857142857,0.119183673469388,0,0,0,0,0,0,"TELL_1_3_21",153.90966796875
"277","TELL_1_3_16",0,0,0,0,0.000816326530612245,0.188571428571429,0.00571428571428571,0.758367346938775,0.0448979591836735,0,0.00163265306122449,0,0,0,0,"TELL_1_3_16",137.171951293945
"278","TELL_1_3_20",0,0,0,0,0.00489795918367347,0.162448979591837,0,0.815510204081633,0.0114285714285714,0.00571428571428571,0,0,0,0,0,"TELL_1_3_20",89.9298858642578
"279","TELL_1_3_15",0,0,0,0,0.00653061224489796,0.106938775510204,0.00653061224489796,0.813877551020408,0.0587755102040816,0,0.00571428571428571,0,0,0.00163265306122449,0,"TELL_1_3_15",80.9493255615234
"280","TELL_1_3_11",0,0,0,0,0.0106122448979592,0.0922448979591837,0.00979591836734694,0.849795918367347,0.0351020408163265,0,0.00244897959183673,0,0,0,0,"TELL_1_3_11",121.693244934082
"281","TELL_1_3_8",0,0,0,0,0.0106122448979592,0.0922448979591837,0.00979591836734694,0.849795918367347,0.0351020408163265,0,0.00244897959183673,0,0,0,0,"TELL_1_3_8",121.693244934082
"282","TELL_1_3_12",0,0,0,0,0,0.00326530612244898,0,0.981224489795918,0.0155102040816327,0,0,0,0,0,0,"TELL_1_3_12",196.595581054688
"283","TELL_1_3_9",0,0,0,0,0.00163265306122449,0.0179591836734694,0,0.978775510204082,0.00163265306122449,0,0,0,0,0,0,"TELL_1_3_9",197.466842651367
"284","COUN_1_14_20",0,0,0,0,0.0579591836734694,0.0840816326530612,0.0318367346938776,0.215510204081633,0.603265306122449,0.00571428571428571,0.00163265306122449,0,0,0,0,"COUN_1_14_20",41.1420822143555
"285","COUN_1_14_17",0,0,0.00571428571428571,0,0.0130612244897959,0.200816326530612,0.00653061224489796,0.169795918367347,0.591836734693878,0.00163265306122449,0.00816326530612245,0,0,0.00244897959183673,0,"COUN_1_14_17",41.0421142578125
"286","COUN_1_14_14",0.00163265306122449,0,0,0.00163265306122449,0.0522448979591837,0.129795918367347,0.0114285714285714,0.356734693877551,0.435918367346939,0.00816326530612245,0.000816326530612245,0,0.00163265306122449,0,0,"COUN_1_14_14",32.0956840515137
"287","COUN_1_14_10",0.0751020408163265,0.00163265306122449,0.201632653061224,0.0489795918367347,0.0220408163265306,0.229387755102041,0.043265306122449,0.203265306122449,0.12734693877551,0.0122448979591837,0.0326530612244898,0,0,0.00244897959183673,0,"COUN_1_14_10",33.8667907714844
"288","COUN_1_14_11",0.073469387755102,0.00326530612244898,0.558367346938776,0.234285714285714,0,0.0889795918367347,0.00244897959183673,0.0138775510204082,0.00816326530612245,0.000816326530612245,0.0163265306122449,0,0,0,0,"COUN_1_14_11",37.9485702514648
"289","COUN_1_14_15",0.00571428571428571,0.00653061224489796,0.0604081632653061,0.00571428571428571,0.00979591836734694,0.680816326530612,0.00244897959183673,0.0351020408163265,0.190204081632653,0.00163265306122449,0,0,0,0.00163265306122449,0,"COUN_1_14_15",56.4448890686035
"290","COUN_1_14_18",0.00244897959183673,0,0,0,0.0179591836734694,0.258775510204082,0,0.103673469387755,0.609795918367347,0.00571428571428571,0,0,0,0.00163265306122449,0,"COUN_1_14_18",59.1215553283691
"291","COUN_2_1_5",0.00653061224489796,0,0.291428571428571,0.0653061224489796,0.0155102040816327,0.23265306122449,0,0.267755102040816,0.0791836734693878,0,0.0073469387755102,0,0,0.0342857142857143,0,"COUN_2_1_5",150.494720458984
"292","COUN_2_1_9",0,0,0,0,0.0889795918367347,0.0359183673469388,0,0.76734693877551,0.0326530612244898,0.0751020408163265,0,0,0,0,0,"COUN_2_1_9",225.085021972656
"293","COUN_2_1_12",0,0,0.00244897959183673,0,0.103673469387755,0.162448979591837,0,0.622040816326531,0.036734693877551,0.0563265306122449,0.00326530612244898,0,0,0.0130612244897959,0,"COUN_2_1_12",216.50114440918
"294","COUN_2_1_16",0,0,0,0.00571428571428571,0.0489795918367347,0.0073469387755102,0.00489795918367347,0.238367346938776,0.0302040816326531,0.439183673469388,0,0,0,0.22530612244898,0,"COUN_2_1_16",334.409881591797
"295","COUN_2_1_19",0.00653061224489796,0,0.00897959183673469,0.0979591836734694,0.0775510204081633,0.151836734693878,0.0212244897959184,0.138775510204082,0.0791836734693878,0.209795918367347,0.0236734693877551,0,0,0.184489795918367,0,"COUN_2_1_19",256.095153808594
"296","COUN_2_1_17",0,0,0,0,0.0506122448979592,0.0955102040816326,0,0.685714285714286,0.0669387755102041,0.0930612244897959,0,0,0,0.00816326530612245,0,"COUN_2_1_17",333.572937011719
"297","COUN_2_1_13",0,0,0,0.00489795918367347,0.102857142857143,0.0669387755102041,0.0114285714285714,0.502857142857143,0.0783673469387755,0.188571428571429,0.00163265306122449,0,0,0.0424489795918367,0,"COUN_2_1_13",252.783065795898
"298","COUN_2_1_10",0,0.000816326530612245,0,0,0.0359183673469388,0.244081632653061,0.00408163265306122,0.480816326530612,0.0653061224489796,0.130612244897959,0.00163265306122449,0,0,0.036734693877551,0,"COUN_2_1_10",265.599884033203
"299","COUN_2_1_6",0,0,0.00979591836734694,0.0073469387755102,0.0179591836734694,0.322448979591837,0.00163265306122449,0.390204081632653,0.0220408163265306,0.106122448979592,0,0,0,0.122448979591837,0,"COUN_2_1_6",184.132141113281
"300","COUN_2_1_2",0.00163265306122449,0.00326530612244898,0.0122448979591837,0.00571428571428571,0.0179591836734694,0.593469387755102,0.0212244897959184,0.315918367346939,0.0261224489795918,0,0.00244897959183673,0,0,0,0,"COUN_2_1_2",178.172973632812
"301","KOUG_5_21_21",0.0130612244897959,0,0.00163265306122449,0,0.0448979591836735,0.0897959183673469,0.00408163265306122,0.76734693877551,0.0473469387755102,0.00163265306122449,0.0155102040816327,0,0.00571428571428571,0.00489795918367347,0.00408163265306122,"KOUG_5_21_21",17.2885398864746
"302","KOUG_5_21_22",0,0,0,0,0.0212244897959184,0.0473469387755102,0,0.73469387755102,0.196734693877551,0,0,0,0,0,0,"KOUG_5_21_22",44.0727996826172
"303","KOUG_5_21_20",0,0,0,0,0.0236734693877551,0.0555102040816327,0,0.680816326530612,0.239183673469388,0,0.000816326530612245,0,0,0,0,"KOUG_5_21_20",36.1711578369141
"304","KOUG_5_21_17",0.00408163265306122,0,0.0163265306122449,0.00326530612244898,0.0073469387755102,0.283265306122449,0.00163265306122449,0.559183673469388,0.0889795918367347,0.00163265306122449,0.0342857142857143,0,0,0,0,"KOUG_5_21_17",35.3061180114746
"305","KOUG_5_21_19",0,0,0,0,0.0212244897959184,0.216326530612245,0.00163265306122449,0.685714285714286,0.0277551020408163,0.0285714285714286,0.0187755102040816,0,0,0,0,"KOUG_5_21_19",44.3074722290039
"306","KOUG_5_21_16",0,0,0,0,0.0138775510204082,0.0946938775510204,0.00653061224489796,0.76734693877551,0.0979591836734694,0.00244897959183673,0.0171428571428571,0,0,0,0,"KOUG_5_21_16",41.216724395752
"307","KOUG_5_21_13",0.00408163265306122,0,0.0163265306122449,0.00326530612244898,0.0073469387755102,0.283265306122449,0.00163265306122449,0.559183673469388,0.0889795918367347,0.00163265306122449,0.0342857142857143,0,0,0,0,"KOUG_5_21_13",35.3061180114746
"308","KOUG_5_21_11",0,0,0,0,0.0424489795918367,0.453061224489796,0.0138775510204082,0.297142857142857,0.0971428571428571,0.0873469387755102,0.00163265306122449,0,0,0.0073469387755102,0,"KOUG_5_21_11",94.8384323120117
"309","KOUG_5_21_12",0,0,0,0,0.0824489795918367,0.0489795918367347,0.0212244897959184,0.437551020408163,0.150204081632653,0.199183673469388,0.0163265306122449,0,0,0.0440816326530612,0,"KOUG_5_21_12",137.379119873047
"310","KOUG_5_21_15",0.00326530612244898,0,0.0106122448979592,0.00326530612244898,0.0195918367346939,0.33469387755102,0.0889795918367347,0.242448979591837,0.151836734693878,0.0236734693877551,0.0212244897959184,0,0,0.100408163265306,0,"KOUG_5_21_15",52.4561347961426
"311","KOUG_3_29_22",0.00163265306122449,0,0.00816326530612245,0.00163265306122449,0.110204081632653,0.290612244897959,0.00816326530612245,0.431020408163265,0.0848979591836735,0.0228571428571429,0.0073469387755102,0,0.0073469387755102,0.0073469387755102,0.0187755102040816,"KOUG_3_29_22",110.49813079834
"312","KOUG_3_29_20",0,0,0,0,0.0718367346938776,0.671020408163265,0.00244897959183673,0.153469387755102,0.0963265306122449,0.00408163265306122,0.000816326530612245,0,0,0,0,"KOUG_3_29_20",119.971984863281
"313","KOUG_3_29_18",0.0269387755102041,0,0.0269387755102041,0.0106122448979592,0.0391836734693878,0.405714285714286,0.0073469387755102,0.330612244897959,0.125714285714286,0.00244897959183673,0.0244897959183673,0,0,0,0,"KOUG_3_29_18",115.75910949707
"314","KOUG_3_29_21",0,0,0,0,0.0342857142857143,0.311020408163265,0.00163265306122449,0.383673469387755,0.267755102040816,0,0.00163265306122449,0,0,0,0,"KOUG_3_29_21",126.593475341797
"315","KOUG_5_10_6",0.00326530612244898,0,0,0,0.0889795918367347,0.083265306122449,0.00653061224489796,0.778775510204082,0.0318367346938776,0.0073469387755102,0,0,0,0,0,"KOUG_5_10_6",22.2466621398926
"316","KOUG_5_10_5",0.00408163265306122,0,0,0,0.00897959183673469,0.00244897959183673,0.0114285714285714,0.907755102040816,0.00979591836734694,0,0.00571428571428571,0,0.0114285714285714,0,0.0383673469387755,"KOUG_5_10_5",29.7938575744629
"317","KOUG_5_10_2",0,0,0,0,0.0538775510204082,0.0171428571428571,0.00653061224489796,0.907755102040816,0.00653061224489796,0.00816326530612245,0,0,0,0,0,"KOUG_5_10_2",22.6111831665039
"318","KOUG_5_10_4",0.00653061224489796,0,0,0,0.0497959183673469,0.0342857142857143,0.0122448979591837,0.83265306122449,0.0424489795918367,0.00326530612244898,0.00571428571428571,0,0.00653061224489796,0,0.00653061224489796,"KOUG_5_10_4",26.2153415679932
"319","KOUG_5_10_1",0.00244897959183673,0.00326530612244898,0,0,0.0212244897959184,0.108571428571429,0,0.826122448979592,0.0277551020408163,0.00816326530612245,0.00163265306122449,0,0,0.000816326530612245,0,"KOUG_5_10_1",16.7143478393555
"320","KOUG_5_10_3",0.00979591836734694,0,0.00489795918367347,0.00163265306122449,0.0171428571428571,0.198367346938776,0.00408163265306122,0.515102040816326,0.0285714285714286,0.0114285714285714,0.0538775510204082,0,0.0302040816326531,0.0146938775510204,0.110204081632653,"KOUG_5_10_3",16.4009380340576
"321","KOUG_5_10_7",0,0,0,0,0.0530612244897959,0.0187755102040816,0.00326530612244898,0.884081632653061,0.0408163265306122,0,0,0,0,0,0,"KOUG_5_10_7",20.0017986297607
"322","KOUG_5_10_8",0,0.00163265306122449,0,0,0.0530612244897959,0.178775510204082,0,0.679183673469388,0.0848979591836735,0,0.00163265306122449,0,0.000816326530612245,0,0,"KOUG_5_10_8",37.9621696472168
"323","KOUG_5_10_11",0,0,0,0,0.0244897959183673,0.326530612244898,0.00163265306122449,0.492244897959184,0.00653061224489796,0.0391836734693878,0,0,0,0.109387755102041,0,"KOUG_5_10_11",51.4801940917969
"324","KOUG_5_10_9",0,0,0,0,0.0742857142857143,0.0751020408163265,0,0.842448979591837,0.00489795918367347,0.00326530612244898,0,0,0,0,0,"KOUG_5_10_9",27.3168754577637
"325","COUN_2_15_1",0,0,0,0,0.0702040816326531,0,0.0155102040816327,0.317551020408163,0.328163265306122,0.244897959183673,0,0,0,0.0236734693877551,0,"COUN_2_15_1",452.741729736328
"326","COUN_2_15_2",0.00163265306122449,0,0,0.0204081632653061,0.0326530612244898,0.083265306122449,0.0751020408163265,0.278367346938776,0.331428571428571,0.0987755102040816,0.0236734693877551,0,0,0.0546938775510204,0,"COUN_2_15_2",312.046936035156
"327","COUN_2_15_5",0.00163265306122449,0,0,0.0204081632653061,0.0326530612244898,0.083265306122449,0.0751020408163265,0.278367346938776,0.331428571428571,0.0987755102040816,0.0236734693877551,0,0,0.0546938775510204,0,"COUN_2_15_5",312.046936035156
"328","COUN_2_15_8",0,0,0,0,0.0987755102040816,0.102857142857143,0.0424489795918367,0.369795918367347,0.370612244897959,0,0.0155102040816327,0,0,0,0,"COUN_2_15_8",290.014953613281
"329","COUN_2_15_13",0,0,0,0,0.0212244897959184,0.0489795918367347,0.128979591836735,0.555102040816327,0.115918367346939,0.0653061224489796,0.0644897959183673,0,0,0,0,"COUN_2_15_13",316.045379638672
"330","COUN_2_15_17",0.00163265306122449,0,0.00163265306122449,0,0.0236734693877551,0.286530612244898,0.213877551020408,0.0359183673469388,0.0604081632653061,0.0914285714285714,0.164081632653061,0,0,0.120816326530612,0,"COUN_2_15_17",231.588729858398
"331","COUN_2_15_12",0.00489795918367347,0,0,0.0114285714285714,0.0302040816326531,0.0742857142857143,0.0653061224489796,0.328163265306122,0.128163265306122,0.195918367346939,0.0881632653061225,0,0,0.073469387755102,0,"COUN_2_15_12",342.700531005859
"332","COUN_2_15_16",0.00408163265306122,0,0.00489795918367347,0.076734693877551,0.0546938775510204,0.0538775510204082,0.0195918367346939,0.35265306122449,0.0669387755102041,0.190204081632653,0.00326530612244898,0,0,0.173061224489796,0,"COUN_2_15_16",316.819732666016
"333","COUN_2_15_7",0.00326530612244898,0,0.00408163265306122,0.076734693877551,0.0669387755102041,0.135510204081633,0.00244897959183673,0.444897959183673,0.12,0.0840816326530612,0.0195918367346939,0,0,0.0424489795918367,0,"COUN_2_15_7",298.449401855469
"334","COUN_2_15_4",0,0,0,0.0383673469387755,0.0285714285714286,0.046530612244898,0.0710204081632653,0.444897959183673,0.218775510204082,0.0922448979591837,0.00489795918367347,0,0,0.0546938775510204,0,"COUN_2_15_4",445.985534667969
"335","TELL_4_5_11",0.0073469387755102,0,0,0.00326530612244898,0.128163265306122,0.183673469387755,0.000816326530612245,0.546122448979592,0.0816326530612245,0.0261224489795918,0.0122448979591837,0,0,0.0106122448979592,0,"TELL_4_5_11",56.6933326721191
"336","TELL_4_5_8",0.0073469387755102,0,0,0.00326530612244898,0.128163265306122,0.183673469387755,0.000816326530612245,0.546122448979592,0.0816326530612245,0.0261224489795918,0.0122448979591837,0,0,0.0106122448979592,0,"TELL_4_5_8",56.6933326721191
"337","TELL_4_5_7",0,0,0,0,0.160816326530612,0.168979591836735,0,0.61469387755102,0.0538775510204082,0.000816326530612245,0,0,0,0.000816326530612245,0,"TELL_4_5_7",69.1636428833008
"338","TELL_4_5_9",0.0073469387755102,0,0,0.00326530612244898,0.128163265306122,0.183673469387755,0.000816326530612245,0.546122448979592,0.0816326530612245,0.0261224489795918,0.0122448979591837,0,0,0.0106122448979592,0,"TELL_4_5_9",50.0786476135254
"339","TELL_4_5_10",0.0122448979591837,0,0.0073469387755102,0.0106122448979592,0.11265306122449,0.184489795918367,0.00489795918367347,0.491428571428571,0.036734693877551,0.00897959183673469,0.0873469387755102,0,0.0310204081632653,0.0122448979591837,0,"TELL_4_5_10",38.404296875
"340","TELL_4_5_12",0.00326530612244898,0,0.0204081632653061,0.00897959183673469,0.114285714285714,0.0873469387755102,0.00163265306122449,0.572244897959184,0.0783673469387755,0.0073469387755102,0.0546938775510204,0,0.0269387755102041,0.00653061224489796,0.0179591836734694,"TELL_4_5_12",39.9149742126465
"341","TELL_4_5_15",0,0,0,0,0.230204081632653,0,0,0.720816326530612,0.0424489795918367,0.00653061224489796,0,0,0,0,0,"TELL_4_5_15",50.2770385742188
"342","TELL_4_5_18",0.00897959183673469,0,0.00653061224489796,0.00244897959183673,0.110204081632653,0.0873469387755102,0,0.595918367346939,0.146122448979592,0.00489795918367347,0.00489795918367347,0,0.0073469387755102,0.0106122448979592,0.0146938775510204,"TELL_4_5_18",61.5520820617676
"343","TELL_4_5_14",0,0,0,0,0.230204081632653,0,0,0.720816326530612,0.0424489795918367,0.00653061224489796,0,0,0,0,0,"TELL_4_5_14",56.2991218566895
"344","COUN_5_2_20",0.137959183673469,0,0.0285714285714286,0.0481632653061225,0.0620408163265306,0.257142857142857,0.0889795918367347,0.209795918367347,0.106938775510204,0,0.0604081632653061,0,0,0,0,"COUN_5_2_20",91.8630218505859
"345","COUN_5_2_18",0.0546938775510204,0,0.0073469387755102,0.0457142857142857,0.0187755102040816,0.0351020408163265,0.0351020408163265,0.302857142857143,0.453877551020408,0.00653061224489796,0.00816326530612245,0,0,0.0318367346938776,0,"COUN_5_2_18",178.097396850586
"346","COUN_5_2_16",0,0,0.00163265306122449,0,0.0848979591836735,0.0383673469387755,0.00244897959183673,0.55265306122449,0.108571428571429,0.203265306122449,0.00571428571428571,0,0,0.00244897959183673,0,"COUN_5_2_16",303.820037841797
"347","COUN_5_2_19",0,0,0.000816326530612245,0,0.0408163265306122,0.0391836734693878,0.0114285714285714,0.546938775510204,0.231020408163265,0.11265306122449,0.00163265306122449,0,0,0.0155102040816327,0,"COUN_5_2_19",288.648895263672
"348","COUN_5_2_17",0.00163265306122449,0,0.0073469387755102,0.00326530612244898,0.0644897959183673,0.478367346938776,0.0122448979591837,0.257142857142857,0.0310204081632653,0.0955102040816326,0.0261224489795918,0,0,0.0228571428571429,0,"COUN_5_2_17",227.734832763672
"349","COUN_5_2_14",0,0,0.00163265306122449,0,0.0848979591836735,0.0383673469387755,0.00244897959183673,0.55265306122449,0.108571428571429,0.203265306122449,0.00571428571428571,0,0,0.00244897959183673,0,"COUN_5_2_14",303.820037841797
"350","COUN_5_2_11",0,0,0,0,0.0212244897959184,0.0587755102040816,0,0.674285714285714,0.0285714285714286,0.173061224489796,0,0,0,0.0440816326530612,0,"COUN_5_2_11",207.973251342773
"351","COUN_5_2_7",0,0.000816326530612245,0,0,0.0195918367346939,0.351020408163265,0.000816326530612245,0.575510204081633,0.00244897959183673,0.00653061224489796,0,0,0,0.043265306122449,0,"COUN_5_2_7",113.644309997559
"352","COUN_5_2_10",0,0,0,0,0.0326530612244898,0.0685714285714286,0,0.819591836734694,0.0326530612244898,0.0285714285714286,0.0179591836734694,0,0,0,0,"COUN_5_2_10",211.627334594727
"353","COUN_5_2_13",0,0,0,0,0.0497959183673469,0.0530612244897959,0,0.631020408163265,0.257142857142857,0.00897959183673469,0,0,0,0,0,"COUN_5_2_13",202.141693115234
"354","KOUG_5_13_5",0.00816326530612245,0,0.00163265306122449,0,0.208979591836735,0.168979591836735,0,0.452244897959184,0.0702040816326531,0.0506122448979592,0.0310204081632653,0,0.0073469387755102,0,0.000816326530612245,"KOUG_5_13_5",229.274810791016
"355","KOUG_5_13_9",0,0,0,0,0.126530612244898,0.0342857142857143,0,0.449795918367347,0.0408163265306122,0.298775510204082,0.0073469387755102,0,0.0106122448979592,0.0285714285714286,0.00326530612244898,"KOUG_5_13_9",274.013397216797
"356","KOUG_5_13_10",0,0,0,0,0.124081632653061,0,0.000816326530612245,0.140408163265306,0.00244897959183673,0.728979591836735,0,0,0,0.00326530612244898,0,"KOUG_5_13_10",386.854339599609
"357","KOUG_5_13_7",0.00163265306122449,0,0,0,0.0579591836734694,0.0285714285714286,0.00408163265306122,0.224489795918367,0.0318367346938776,0.524081632653061,0.00408163265306122,0,0,0.123265306122449,0,"KOUG_5_13_7",321.845306396484
"358","KOUG_5_13_4",0,0,0.00326530612244898,0,0.151020408163265,0.00571428571428571,0,0.653061224489796,0.0130612244897959,0.168163265306122,0.000816326530612245,0,0,0.00489795918367347,0,"KOUG_5_13_4",206.445083618164
"359","KOUG_5_13_2",0.0195918367346939,0,0.0114285714285714,0.0106122448979592,0.202448979591837,0.205714285714286,0,0.467755102040816,0.00408163265306122,0.00979591836734694,0.0473469387755102,0,0.0122448979591837,0.00897959183673469,0,"KOUG_5_13_2",191.319732666016
"360","KOUG_5_13_3",0,0,0,0,0.14530612244898,0,0,0.350204081632653,0.00408163265306122,0.496326530612245,0,0,0,0.00408163265306122,0,"KOUG_5_13_3",270.844451904297
"361","KOUG_5_13_6",0,0,0,0,0.129795918367347,0,0,0.453877551020408,0.0204081632653061,0.394285714285714,0,0,0,0.00163265306122449,0,"KOUG_5_13_6",273.167816162109
